category,attribute,question_type,question_text,purpose
家族背景,兄弟姉妹,INDIRECT,家の話って普段どのくらいします？,家族背景の把握
家族背景,兄弟姉妹,INDIRECT,育った環境のことを振り返ると、兄弟姉妹は印象に残ってますか？,家族背景の把握
家族背景,兄弟姉妹,ASSUMPTION,兄弟姉妹は今の考え方にも少し影響してそうですね。,家族背景の把握
家族背景,兄弟姉妹,ASSUMPTION,ご家庭の兄弟姉妹はわりと特徴がありそうですね。,家族背景の把握
家族背景,兄弟姉妹,COMPARISON,家庭って人によって距離感が違いますよね。兄弟姉妹はどんな感じでした？,家族背景の把握
家族背景,兄弟姉妹,COMPARISON,周りと比べると、兄弟姉妹は近い方でしたか？,家族背景の把握
家族背景,兄弟姉妹,PAST,子どもの頃の兄弟姉妹で覚えていることってあります？,家族背景の把握
家族背景,兄弟姉妹,PAST,昔のご家庭の兄弟姉妹って、今思うとどうでした？,家族背景の把握
家族背景,兄弟姉妹,SITUATIONAL,誰かに家のことを話すなら、兄弟姉妹はどう伝えますか？,家族背景の把握
家族背景,兄弟姉妹,SITUATIONAL,年末年始みたいな時期に兄弟姉妹は出やすいですか？,家族背景の把握
家族背景,兄弟姉妹,OBSERVATION,家の話になると、兄弟姉妹が大事そうに見えます。,家族背景の把握
家族背景,兄弟姉妹,OBSERVATION,話し方から、兄弟姉妹に温度感がありますね。,家族背景の把握
家族背景,兄弟姉妹,HYPOTHETICAL,もし家族のあり方を一つ選べるなら、兄弟姉妹はどうしたいですか？,家族背景の把握
家族背景,兄弟姉妹,HYPOTHETICAL,今後兄弟姉妹が変わるとしたら、どんな方向が理想ですか？,家族背景の把握
家族背景,結婚状況,DIRECT,結婚状況って、差し支えない範囲でどんな感じですか？,家族背景の把握
家族背景,結婚状況,DIRECT,家のことだと、結婚状況はどんなふうに説明できますか？,家族背景の把握
家族背景,結婚状況,INDIRECT,家の話って普段どのくらいします？,家族背景の把握
家族背景,結婚状況,INDIRECT,育った環境のことを振り返ると、結婚状況は印象に残ってますか？,家族背景の把握
家族背景,結婚状況,ASSUMPTION,結婚状況は今の考え方にも少し影響してそうですね。,家族背景の把握
家族背景,結婚状況,ASSUMPTION,ご家庭の結婚状況はわりと特徴がありそうですね。,家族背景の把握
家族背景,結婚状況,COMPARISON,家庭って人によって距離感が違いますよね。結婚状況はどんな感じでした？,家族背景の把握
家族背景,結婚状況,COMPARISON,周りと比べると、結婚状況は近い方でしたか？,家族背景の把握
家族背景,結婚状況,PAST,子どもの頃の結婚状況で覚えていることってあります？,家族背景の把握
家族背景,結婚状況,PAST,昔のご家庭の結婚状況って、今思うとどうでした？,家族背景の把握
家族背景,結婚状況,SITUATIONAL,誰かに家のことを話すなら、結婚状況はどう伝えますか？,家族背景の把握
家族背景,結婚状況,SITUATIONAL,年末年始みたいな時期に結婚状況は出やすいですか？,家族背景の把握
家族背景,結婚状況,OBSERVATION,家の話になると、結婚状況が大事そうに見えます。,家族背景の把握
家族背景,結婚状況,OBSERVATION,話し方から、結婚状況に温度感がありますね。,家族背景の把握
家族背景,結婚状況,HYPOTHETICAL,もし家族のあり方を一つ選べるなら、結婚状況はどうしたいですか？,家族背景の把握
家族背景,結婚状況,HYPOTHETICAL,今後結婚状況が変わるとしたら、どんな方向が理想ですか？,家族背景の把握
家族背景,子供,DIRECT,子供って、差し支えない範囲でどんな感じですか？,家族背景の把握
家族背景,子供,DIRECT,家のことだと、子供はどんなふうに説明できますか？,家族背景の把握
家族背景,子供,INDIRECT,家の話って普段どのくらいします？,家族背景の把握
家族背景,子供,INDIRECT,育った環境のことを振り返ると、子供は印象に残ってますか？,家族背景の把握
家族背景,子供,ASSUMPTION,子供は今の考え方にも少し影響してそうですね。,家族背景の把握
家族背景,子供,ASSUMPTION,ご家庭の子供はわりと特徴がありそうですね。,家族背景の把握
家族背景,子供,COMPARISON,家庭って人によって距離感が違いますよね。子供はどんな感じでした？,家族背景の把握
家族背景,子供,COMPARISON,周りと比べると、子供は近い方でしたか？,家族背景の把握
家族背景,子供,PAST,子どもの頃の子供で覚えていることってあります？,家族背景の把握
家族背景,子供,PAST,昔のご家庭の子供って、今思うとどうでした？,家族背景の把握
家族背景,子供,SITUATIONAL,誰かに家のことを話すなら、子供はどう伝えますか？,家族背景の把握
家族背景,子供,SITUATIONAL,年末年始みたいな時期に子供は出やすいですか？,家族背景の把握
家族背景,子供,OBSERVATION,家の話になると、子供が大事そうに見えます。,家族背景の把握
家族背景,子供,OBSERVATION,話し方から、子供に温度感がありますね。,家族背景の把握
家族背景,子供,HYPOTHETICAL,もし家族のあり方を一つ選べるなら、子供はどうしたいですか？,家族背景の把握
家族背景,子供,HYPOTHETICAL,今後子供が変わるとしたら、どんな方向が理想ですか？,家族背景の把握
家族背景,家庭環境,DIRECT,家庭環境って、差し支えない範囲でどんな感じですか？,家族背景の把握
家族背景,家庭環境,DIRECT,家のことだと、家庭環境はどんなふうに説明できますか？,家族背景の把握
家族背景,家庭環境,INDIRECT,家の話って普段どのくらいします？,家族背景の把握
家族背景,家庭環境,INDIRECT,育った環境のことを振り返ると、家庭環境は印象に残ってますか？,家族背景の把握
家族背景,家庭環境,ASSUMPTION,家庭環境は今の考え方にも少し影響してそうですね。,家族背景の把握
家族背景,家庭環境,ASSUMPTION,ご家庭の家庭環境はわりと特徴がありそうですね。,家族背景の把握
家族背景,家庭環境,COMPARISON,家庭って人によって距離感が違いますよね。家庭環境はどんな感じでした？,家族背景の把握
家族背景,家庭環境,COMPARISON,周りと比べると、家庭環境は近い方でしたか？,家族背景の把握
家族背景,家庭環境,PAST,子どもの頃の家庭環境で覚えていることってあります？,家族背景の把握
家族背景,家庭環境,PAST,昔のご家庭の家庭環境って、今思うとどうでした？,家族背景の把握
家族背景,家庭環境,SITUATIONAL,誰かに家のことを話すなら、家庭環境はどう伝えますか？,家族背景の把握
家族背景,家庭環境,SITUATIONAL,年末年始みたいな時期に家庭環境は出やすいですか？,家族背景の把握
家族背景,家庭環境,OBSERVATION,家の話になると、家庭環境が大事そうに見えます。,家族背景の把握
